merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,mcc_valid,settlement_account_valid,declared_avg_ticket_size_invalid_flag,declared_avg_ticket_size_parse_failure_flag,onboarding_date_parse_failure_flag,merchant_status_unmapped_flag
MCH7737,Pal-Rama,5311,DEPT_STORE,PARTNERSHIP,LUDHIANA,PUNJAB,,XXXX1213,ACTIVE,1196.31,True,False,False,False,True,False
MCH1060,Sampath-Dora,MISC,RESTAURANTS,PARTNERSHIP,JALANDAR,PUNJAB,2023-07-27 03:57:00,,ACTIVE,2594.73,False,False,False,False,False,False
MCH5000,Lad Group,5999,MISCELLANEOUS,PRIVATE_LIMITED,KOLKATA,WEST_BENGAL,2025-01-05 17:26:50,,ACTIVE,,True,False,True,False,False,False
MCH8281,Krishnan-Kuruvilla,7011,HOTELS,INDIVIDUAL,MADRAS,TAMIL_NADU,2024-01-16 23:49:43,5487927446,ACTIVE,,True,True,True,False,False,False
MCH4301,Thakur Inc,5942,BOOKS_STATIONERY,PARTNERSHIP,NEW_DELHI,DELHI,2023-04-29 06:39:16,,ACTIVE,4449.0,True,False,False,False,False,False
MCH4459,"Gola, Dara and Anne",05411,GROCERY_STORES,PRIVATE_LIMITED,ASR,PUNJAB,2024-10-20 16:40:00,2438786419,ACTIVE,,False,True,False,False,False,False
MCH3433,"Pathak, Sathe and Rama",5411,GROCERY_STORE,PRIVATE_LIMITED,KOLKATA,WEST_BENGAL,2025-12-22 00:00:00,XXXX0746,INACTIVE,3697.0,True,False,False,False,False,False
MCH9494,Sama Group,4814,TELECOM,INDIVIDUAL,BLR,KARNATAKA,2023-11-01 04:57:39,9680001784,ACTIVE,,True,True,True,False,False,False
MCH9749,Virk Ltd,MISC,TRANSPORT,PRIVATE_LIMITED,PUNE,MAHARASHTRA,2023-05-24 00:00:00,7433630126,ACTIVE,4831.0,False,True,False,False,False,False
MCH4172,"khosla, tak and mahajan",5912,MEDICAL_STORE,PARTNERSHIP,KOLKATA,WEST_BENGAL,2024-03-23 00:00:00,,ACTIVE,1964.28,True,False,False,False,False,False
MCH6513,Ch0pra-Kannan,05699,FASHION,SOLE_PROPRIETOR,PUNE,MAHARASHTRA,,XXXX5329,ACTIVE,240.8,False,False,False,False,True,False
MCH9821,Natt-Kibe,5699,FASHION,PRIVATE_LIMITED,MADRAS,TAMIL_NADU,2025-05-03 00:00:00,XXXX1748,ACTIVE,4072.48,True,False,False,False,False,False
MCH1796,Kohli-Nagar,5942,BOOKS,INDIVIDUAL,AMRITSAR,PUNJAB,2024-07-20 00:00:00,,ACTIVE,741.16,True,False,False,False,False,False
MCH9913,Das Ltd,4814,PHONE_SERVICE,PARTNERSHIP,LUCKNOW,UTTAR_PRADESH,2024-08-10 00:00:00,,ACTIVE,442.64,True,False,False,False,False,False
MCH1032,Manda-Hayer,7011,HOTELS,PARTNERSHIP,AMRITSAR,PUNJAB,2025-04-20 00:00:00,XXXX4099,ACTIVE,674.56,True,False,False,False,False,False
MCH1054,Cheema Ltd,5311,DEPARTMENT_STORE,PRIVATE_LIMITED,PUNE,MAHARASHTRA,2023-05-27 00:00:00,,ACTIVE,868.09,True,False,False,False,False,False
MCH7032,"Mangat, Naik and Kakar",7011,HOTELS,PRIVATE_LIMITED,ASR,PUNJAB,,,ACTIVE,,True,False,False,False,True,False
MCH3666,Gera-Ranganathan,4131,TRANSPORT,PARTNERSHIP,JAIPUR,RAJASTHAN,2023-04-12 00:00:00,,ACTIVE,243.55,True,False,False,False,False,False
MCH8581,"Sundaram, Sekhon and Andra",7011,HOTEL,PARTNERSHIP,JALANDAR,PUNJAB,2024-11-14 00:00:00,,ACTIVE,953.97,True,False,False,False,False,False
MCH5747,"NARASIMHAN, DOSHI AND PALL",5812,FOOD,PRIVATE_LIMITED,CALCUTTA,WEST_BENGAL,,XXXX9034,ACTIVE,4280.12,True,False,False,False,True,False
MCH4220,GOPAL-DARA,05699,APPAREL,INDIVIDUAL,BENGALURU,KARNATAKA,2025-10-02 13:08:23,,ACTIVE,532.47,False,False,False,False,False,False
MCH2149,"DAS, ROY AND SRIDHAR",04131,TRANSPORTATION,INDIVIDUAL,JALANDAR,PUNJAB,2024-05-16 00:00:00,,ACTIVE,,False,False,False,False,False,False
MCH8073,"Chaudhary, Nori and Aggarwal",4814,TELECOM,PRIVATE_LIMITED,BOMBAY,MAHARASHTRA,,UFCA0209377639619,ACTIVE,2535.65,True,True,False,False,True,False
MCH1739,Joshi Group,,BOOK_STORE,INDIVIDUAL,LDH,PUNJAB,2024-08-31 19:16:02,IRPP9017025863509,INACTIVE,,False,True,False,False,False,False
MCH1676,"Palla, Gupta and Narain",4814,TELECOM,SOLE_PROPRIETOR,JALANDAR,PUNJAB,2025-11-27 17:23:23,,ACTIVE,750.53,True,False,False,False,False,False
MCH5040,Oza-Gulati,5699,GARMENTS,PARTNERSHIP,MUMBAI,MAHARASHTRA,,,ACTIVE,1665.61,True,False,False,False,False,False
MCH8999,"panchal, aurora and kamdar",5311,DEPARTMENT_STORE,PRIVATE_LIMITED,LKO,UTTAR_PRADESH,2023-10-25 05:37:20,XXXX8730,ACTIVE,,True,False,False,False,False,False
MCH2249,Konda Ltd,05411,GROCERY,PRIVATE_LIMITED,CALCUTTA,WEST_BENGAL,2023-10-28 17:22:02,IPUT2600707533349,ACTIVE,1258.0,False,True,False,False,False,False
MCH8355,Chacko-D’Alia,5311,DEPARTMENT_STORES,PRIVATE_LIMITED,BANGALORE,KARNATAKA,2024-08-14 00:00:00,ZJXY9541779110030,INACTIVE,413.17,True,True,False,False,False,False
MCH5644,Prabhu-Chaudhry,5699,CLOTHING,INDIVIDUAL,HYDERABAD,TELANGANA,,ZHTO8764288741052,ACTIVE,,True,True,True,False,True,False
MCH4051,Sharma-Viswanathan,4131,TRANSPORT,INDIVIDUAL,DELHI,DELHI,2025-02-23 00:00:00,,ACTIVE,1135.12,True,False,False,False,False,False
MCH4102,Oza-Sarna,5699,CLOTHING,INDIVIDUAL,NEW_DELHI,DELHI,2025-01-20 00:00:00,1096969735,ACTIVE,1950.82,True,True,False,False,False,False
MCH8911,Bava LLC,5942,BOOKS,SOLE_PROPRIETOR,HYD,TELANGANA,2025-06-14 08:41:00,,ACTIVE,3342.77,True,False,False,False,False,False
MCH7914,Grover-Karnik,4814,TELECOM,SOLE_PROPRIETOR,JPR,RAJASTHAN,2023-11-30 00:00:00,,ACTIVE,1922.54,True,False,False,False,False,False
MCH5973,Biswas-Dass,5699,FASHION,SOLE_PROPRIETOR,LKO,UTTAR_PRADESH,2025-11-25 00:00:00,XXXX1507,ACTIVE,,True,False,False,False,False,False
MCH2077,KARA PLC,5812,EATING_PLACE,INDIVIDUAL,AMRITSAR,PUNJAB,2025-11-15 02:48:00,XXXX1473,ACTIVE,239.1,True,False,False,False,False,False
MCH3424,Tandon-Raja,5411,GROCERY_STORES,PRIVATE_LIMITED,PUNE,MAHARASHTRA,,LJDU7390595746498,INACTIVE,1643.97,True,True,False,False,True,False
MCH5079,Ramaswamy-Trivedi,05311,DEPT_STORE,PRIVATE_LIMITED,BLR,KARNATAKA,2024-07-01 00:00:00,MSIB5848944508855,SUSPENDED,549.02,False,True,False,False,False,False
MCH2674,Mistry and Sons,5942,BOOKS_STATIONERY,SOLE_PROPRIETOR,HYDERABAD,TELANGANA,,XXXX8847,ACTIVE,569.39,True,False,False,False,False,False
MCH1229,"Sen, Dewan and Tripathi",5942,STATIONERY,PRIVATE_LIMITED,ASR,PUNJAB,2025-02-19 00:00:00,JECT9983029325791,ACTIVE,2028.74,True,True,False,False,False,False
MCH7137,Nanda-Nazareth,4814,TELECOM,PRIVATE_LIMITED,PUNE,MAHARASHTRA,,,ACTIVE,1165.18,True,False,False,False,True,False
MCH6990,Apte-Choudhary,4131,TRANSPRT,PARTNERSHIP,BANGALORE,KARNATAKA,,,ACTIVE,3342.47,True,False,False,False,True,False
MCH3913,Tank-Pathak,5311,DEPARTMENT_STORES,INDIVIDUAL,JALANDHAR,PUNJAB,,,ACTIVE,2215.86,True,False,False,False,False,False
MCH7469,Dua LLC,5812,RESTAURANTS,SOLE_PROPRIETOR,PUNE,MAHARASHTRA,,0464385224,INACTIVE,1848.0,True,True,False,False,False,False
MCH7749,Nigam Inc,,PHONE_SERVICE,PRIVATE_LIMITED,PUNE,MAHARASHTRA,2023-01-23 00:00:00,STDX5070330242192,ACTIVE,7003.66,False,True,False,False,False,False
MCH1787,JOHAL AND SONS,5942,BOOKS_STATIONERY,SOLE_PROPRIETOR,MADRAS,TAMIL_NADU,,8096098187,ACTIVE,1495.88,True,True,False,False,True,False
MCH6815,"Borra, Talwar and Jha",4814,TELECOM,PARTNERSHIP,JALANDAR,PUNJAB,,0561076238,ACTIVE,750.82,True,True,False,False,False,False
MCH1039,Lal-Barad,4814,TELECOM,SOLE_PROPRIETOR,LKO,UTTAR_PRADESH,2025-07-28 00:43:00,,ACTIVE,3062.03,True,False,False,False,False,False
MCH7508,Garg-Deo,5942,BOOKS,PARTNERSHIP,AMRITSAR,PUNJAB,2024-11-15 00:00:00,XXXX5011,ACTIVE,1956.49,True,False,False,False,False,False
MCH4434,Andra and Sons,5999,OTHER,PRIVATE_LIMITED,LUDHIANA,PUNJAB,2025-02-21 00:35:17,,ACTIVE,233.0,True,False,False,False,False,False
MCH7354,"CHATTERJEE, SARNA AND HANDA",,FASHION,SOLE_PROPRIETOR,BENGALURU,KARNATAKA,2023-10-13 16:44:55,,ACTIVE,728.0,False,False,False,False,False,False
MCH2296,Buch Ltd,4131,BUS_TAXI,PARTNERSHIP,LUDHIANA,PUNJAB,2023-06-19 12:35:26,XXXX9780,ACTIVE,8012.35,True,False,False,False,False,False
MCH8768,"Rout, Dixit and Malhotra",7011,HOTEL,PRIVATE_LIMITED,JALANDHAR,PUNJAB,2024-06-05 00:00:00,,INACTIVE,556.74,True,False,False,False,False,False
MCH6233,Vohra Ltd,5942,BOOKS,PARTNERSHIP,DELHI,DELHI,2026-02-26 00:00:00,,ACTIVE,2389.79,True,False,False,False,False,False
MCH2327,KIBE-CHAR,5812,FOOD,PARTNERSHIP,HYDERABAD,TELANGANA,,XXXX0303,ACTIVE,848.32,True,False,False,False,True,False
MCH3079,"Bobal, Balay and Batra",7011,HOTEL,PRIVATE_LIMITED,BENGALURU,KARNATAKA,,XXXX1002,ACTIVE,486.3,True,False,False,False,False,False
MCH3552,"morar, ahuja and ravel",5942,STATIONERY,SOLE_PROPRIETOR,PUNE,MAHARASHTRA,,4264827743,ACTIVE,8846.0,True,True,False,False,True,False
MCH5362,"Date, Gandhi and Bath",05942,BOOKS_STATIONERY,PARTNERSHIP,DELHI,DELHI,2023-03-27 14:31:00,XXXX8502,ACTIVE,,False,False,False,False,False,False
MCH9018,Zacharia and Sons,5942,STATIONERY,INDIVIDUAL,BLR,KARNATAKA,2024-03-06 00:00:00,,ACTIVE,594.92,True,False,False,False,False,False
MCH8288,Kakar-Sood,5311,DEPARTMENT_STORE,PRIVATE_LIMITED,BLR,KARNATAKA,2024-05-04 00:00:00,1654192370,ACTIVE,1556.66,True,True,False,False,False,False
MCH2177,Ramakrishnan Inc,5411,GROCERIES,INDIVIDUAL,JPR,RAJASTHAN,2023-10-13 20:27:27,UGOR9246572099156,ACTIVE,1755.18,True,True,False,False,False,False
MCH5042,Nagi-Raja,,PHARMACIES,INDIVIDUAL,KOLKATA,WEST_BENGAL,2024-04-25 11:13:41,3533096055,ACTIVE,3524.4,False,True,False,False,False,False
MCH5339,"vaidya, hari and mistry",5999,OTHER,INDIVIDUAL,DELHI,DELHI,2024-08-07 00:00:00,5298779846,ACTIVE,514.42,True,True,False,False,False,False
MCH2268,"Verma, Aurora and De",5999,MISCELLANEOUS,PRIVATE_LIMITED,JALANDHAR,PUNJAB,,NBDA6083922141930,ACTIVE,995.42,True,True,False,False,False,False
MCH9706,"Mohan, Sahni and Doctor",5699,GARMENTS,PARTNERSHIP,LUCKNOW,UTTAR_PRADESH,2023-10-26 00:00:00,,ACTIVE,,True,False,False,False,False,False
MCH3122,"TOOR, KUNDA AND MUNSHI",5942,STATIONERY,PARTNERSHIP,MUMBAY,MAHARASHTRA,2025-04-14 21:07:00,3432360123,ACTIVE,797.24,True,True,False,False,False,False
MCH2719,"SOOD, CHACKO AND CHAUDRY",4131,TRANSPORT,PARTNERSHIP,MUMBAI,MAHARASHTRA,,,ACTIVE,3699.12,True,False,False,False,True,False
MCH7558,Bandi-Khanna,5999,OTHER,PARTNERSHIP,BLR,KARNATAKA,2025-05-19 00:00:00,,ACTIVE,1002.06,True,False,False,False,False,False
MCH9004,"Nigam, Hegde and Sura",5912,PHARMACIES,PARTNERSHIP,HYD,TELANGANA,,,INACTIVE,926.37,True,False,False,False,False,False
MCH1428,De-Natarajan,4131,TRANSPORTATION,INDIVIDUAL,MUMBAI,MAHARASHTRA,2025-12-30 00:00:00,IPNL0786549644750,ACTIVE,1289.0,True,True,False,False,False,False
MCH5955,"Rana, Mangat and De",4814,MOBILE_RECHARGE,SOLE_PROPRIETOR,KOLKATA,WEST_BENGAL,,XXXX7902,ACTIVE,1491.64,True,False,False,False,True,False
MCH6667,Konda-Jain,05912,PHARMACY,SOLE_PROPRIETOR,HYDERABAD,TELANGANA,2024-10-16 00:00:00,,ACTIVE,2831.62,False,False,False,False,False,False
MCH3189,Walla-Sawhney,4814,TELECOM,PARTNERSHIP,BLR,KARNATAKA,2024-05-14 00:00:00,8245733998,ACTIVE,,True,True,False,False,False,False
MCH2486,"Mohanty, Iyer and Sharma",7011,HOTEL_LODGING,INDIVIDUAL,CHENNAI,TAMIL_NADU,2023-10-23 21:00:00,FCPB2927426048520,ACTIVE,2266.0,True,True,False,False,False,False
MCH9457,"Rege, Kalita and Sibal",,HOTEL,PARTNERSHIP,HYDERABAD,TELANGANA,,,ACTIVE,3319.89,False,False,False,False,False,False
MCH7387,Lad-Comar,5812,RESTAURANT,SOLE_PROPRIETOR,JALANDHAR,PUNJAB,2025-02-25 03:44:32,DFES3088920437736,ACTIVE,4968.31,True,True,False,False,False,False
MCH7891,BAKSHI PLC,5411,GROCERY_STORES,INDIVIDUAL,BANGALORE,KARNATAKA,,5025889978,ACTIVE,3419.67,True,True,False,False,True,False
MCH2533,"Chana, Joshi and Saran",,TRANSPORT,PARTNERSHIP,LUCKNOW,UTTAR_PRADESH,2023-11-21 00:00:00,,ACTIVE,296.0,False,False,False,False,False,False
MCH2523,Sarma Inc,5999,RETAIL_OTHER,INDIVIDUAL,KOLKATA,WEST_BENGAL,,,ACTIVE,2146.62,True,False,False,False,True,False
MCH2612,Vala Ltd,7011,HOTELS,SOLE_PROPRIETOR,LUCKNOW,UTTAR_PRADESH,,,ACTIVE,,True,False,False,False,True,False
MCH2473,Lanka Inc,5942,BOOKS,INDIVIDUAL,BENGALURU,KARNATAKA,2025-01-20 01:42:00,7620940119,ACTIVE,1883.19,True,True,False,False,False,False
MCH9790,Kumar-Dua,4814,MOBILE_RECHARGE,SOLE_PROPRIETOR,CALCUTTA,WEST_BENGAL,2024-12-09 00:00:00,XXXX3101,ACTIVE,375.28,True,False,False,False,False,False
MCH4778,wali llc,4131,TRANSPORTATION,PRIVATE_LIMITED,LUCKNOW,UTTAR_PRADESH,2025-01-02 00:00:00,DJNF3001962539740,ACTIVE,1242.33,True,True,False,False,False,False
MCH6857,Barad and Sons,7011,HOTEL,PARTNERSHIP,JALANDAR,PUNJAB,2025-09-24 12:38:27,8351493566,ACTIVE,2452.63,True,True,False,False,False,False
MCH1940,Ravel Inc,4814,MOBILE_RECHARGE,SOLE_PROPRIETOR,CHENNAI,TAMIL_NADU,2025-09-17 00:00:00,,INACTIVE,1112.95,True,False,False,False,False,False
MCH7715,Tata-Borah,5999,RETAIL_OTHER,PRIVATE_LIMITED,KOLKATA,WEST_BENGAL,,XXXX1003,INACTIVE,1652.04,True,False,False,False,True,False
MCH6930,dhingra plc,4131,TRANSPRT,SOLE_PROPRIETOR,KOLKATA,WEST_BENGAL,2025-12-26 00:00:00,0573344250,ACTIVE,,True,True,False,False,False,False
MCH5422,sawhney llc,MISC,FASHION,SOLE_PROPRIETOR,CALCUTTA,WEST_BENGAL,,MLTB5743748396701,ACTIVE,866.35,False,True,False,False,True,False
MCH4312,Dada-Hari,5699,CLOTHS,SOLE_PROPRIETOR,LDH,PUNJAB,2024-02-17 00:00:00,XXXX5151,ACTIVE,2174.33,True,False,False,False,False,False
MCH6498,"Banik, Nadig and Mann",5812,EATING_PLACE,INDIVIDUAL,LUDHIANA,PUNJAB,2024-10-30 00:59:00,,ACTIVE,1076.6,True,False,False,False,False,False
MCH1969,Gole LLC,4131,TRAVEL,PRIVATE_LIMITED,CHENNAI,TAMIL_NADU,,URWV6656600871469,ACTIVE,,True,True,True,False,False,False
MCH2471,"Pillai, Chopra and Modi",7011,HOTEL,PRIVATE_LIMITED,NEW_DELHI,DELHI,,QSMG3289733481830,ACTIVE,606.04,True,True,False,False,False,False
MCH6004,Raval and Sons,5812,EATING_PLACE,PARTNERSHIP,BANGALORE,KARNATAKA,2025-10-20 12:33:00,,ACTIVE,477.72,True,False,False,False,False,False
MCH6825,Biswas-Nadig,5999,OTHER,SOLE_PROPRIETOR,JALANDHAR,PUNJAB,,FNXI2179536432243,SUSPENDED,872.49,True,True,False,False,True,False
MCH7446,"SAMI, NARAYAN AND ROY",05942,BOOKS_STATIONERY,PARTNERSHIP,LUDHIANA,PUNJAB,2023-02-08 00:00:00,,INACTIVE,6191.17,False,False,False,False,False,False
MCH4685,Mukhopadhyay-Cheema,,BOOKS,PRIVATE_LIMITED,CHENNAI,TAMIL_NADU,2023-07-22 11:31:48,3857368814,SUSPENDED,,False,True,False,False,False,False
MCH4496,"Pandya, Bhalla and Malhotra",4814,TELECOM,PARTNERSHIP,JPR,RAJASTHAN,2025-07-23 09:17:00,6668375188,ACTIVE,,True,True,False,False,False,False
MCH7371,"Anand, Bains and Parmer",5311,DEPARTMENT_STORE,PARTNERSHIP,LUCKNOW,UTTAR_PRADESH,2023-04-13 04:10:55,3361678460,ACTIVE,,True,True,True,False,False,False
MCH5809,Virk-Peri,5942,STATIONERY,INDIVIDUAL,JAIPUR,RAJASTHAN,2023-07-25 09:05:00,7094756781,INACTIVE,1513.53,True,True,False,False,False,False
MCH8174,Bera Group,5311,DEPARTMENT_STORES,PRIVATE_LIMITED,PUNE,MAHARASHTRA,2023-12-23 04:06:09,XXXX5992,ACTIVE,1502.14,True,False,False,False,False,False
MCH9287,"Datta, Virk and Arya",5999,MISC_RETAIL,INDIVIDUAL,AMRITSAR,PUNJAB,2025-09-21 00:00:00,XXXX9129,ACTIVE,636.69,True,False,False,False,False,False
MCH5298,Keer and Sons,5999,MISCELLANEOUS,PARTNERSHIP,BENGALURU,KARNATAKA,,,INACTIVE,600.45,True,False,False,False,False,False
MCH6285,Kumer-Mane,7011,HOTEL,PRIVATE_LIMITED,BENGALURU,KARNATAKA,2024-10-01 00:00:00,,ACTIVE,567.98,True,False,False,False,False,False
MCH8926,Ramesh-Mukhopadhyay,5912,MEDICAL,SOLE_PROPRIETOR,DILLI,DELHI,2024-01-16 00:00:00,3730788940,ACTIVE,5318.08,True,True,False,False,False,False
MCH4610,"Barad,ChandaandRana",5942,BOOKS_STATIONERY,PRIVATE_LIMITED,HYDERABAD,TELANGANA,2024-12-23 00:00:00,3247180851,ACTIVE,2989.03,True,True,False,False,False,False
MCH3156,"Bal, Deo and Kala",5999,MISCELLANEOUS,PARTNERSHIP,LUCKNOW,UTTAR_PRADESH,,8908434715,ACTIVE,2486.0,True,True,False,False,False,False
MCH3988,Barad-Bawa,7011,HOTEL_LODGING,INDIVIDUAL,AMRITSAR,PUNJAB,2023-11-20 00:00:00,XXXX1285,ACTIVE,602.31,True,False,False,False,False,False
MCH3044,Gupta PLC,5942,STATIONERY,SOLE_PROPRIETOR,BLR,KARNATAKA,2023-04-27 00:00:00,,INACTIVE,582.54,True,False,False,False,False,False
MCH9609,Mohanty LLC,UNKNOWN,BOOKS,PARTNERSHIP,MUMBAI,MAHARASHTRA,2025-02-23 00:00:00,2458956606,ACTIVE,,False,True,True,False,False,False
MCH9769,Yogi-Dixit,5411,GROCERY_STORES,PRIVATE_LIMITED,AMRITSAR,PUNJAB,,ITST4174155209610,SUSPENDED,1299.88,True,True,False,False,False,False
MCH8024,"Basu, Magar and Venkatesh",,TELECOM,INDIVIDUAL,HYD,TELANGANA,2025-09-13 23:45:00,,ACTIVE,1611.07,False,False,False,False,False,False
MCH7623,Pandya LLC,,STATIONERY,PARTNERSHIP,BOMBAY,MAHARASHTRA,2026-01-23 00:00:00,XXXX7491,ACTIVE,701.06,False,False,False,False,False,False
MCH2378,"Rau, Pradhan and Bansa1",5411,KIRANA,INDIVIDUAL,LKO,UTTAR_PRADESH,2024-02-09 01:00:15,8007526864,ACTIVE,6158.0,True,True,False,False,False,False
MCH5720,Karnik Group,5942,BOOKS,PARTNERSHIP,AMRITSAR,PUNJAB,2023-10-28 00:00:00,9007561693,ACTIVE,6186.34,True,True,False,False,False,False
MCH3263,Barman Inc,,BOOKS_STATIONERY,PARTNERSHIP,KOLKATA,WEST_BENGAL,2024-12-24 00:00:00,XXXX0034,ACTIVE,,False,False,True,False,False,False
MCH1071,"Keer, Roy and Narayanan",,MEDICAL,SOLE_PROPRIETOR,JPR,RAJASTHAN,2025-04-17 00:00:00,4373595007,ACTIVE,619.21,False,True,False,False,False,False
MCH2647,Saha Inc,5999,MISCELLANEOUS,PRIVATE_LIMITED,LKO,UTTAR_PRADESH,,,ACTIVE,1551.4,True,False,False,False,True,False
MCH5320,Ramaswamy-Sarma,4814,MOBILE_RECHARGE,SOLE_PROPRIETOR,HYDERABAD,TELANGANA,,9234288178,ACTIVE,750.06,True,True,False,False,True,False
MCH7436,Mane-Trivedi,5912,MEDICAL_STORE,INDIVIDUAL,BENGALURU,KARNATAKA,2024-09-14 00:00:00,,ACTIVE,,True,False,True,False,False,False
MCH3077,Warrior Ltd,4131,TRANSPRT,PARTNERSHIP,KOLKATA,WEST_BENGAL,,,ACTIVE,1448.69,True,False,False,False,True,False
MCH8025,"Karnik, Hayer and Khalsa",4814,PHONE_SERVICE,PARTNERSHIP,LKO,UTTAR_PRADESH,2023-08-14 14:32:00,4642162943,ACTIVE,1781.41,True,True,False,False,False,False
MCH2422,SAMPATH-BALASUBRAMANIAN,,PHONE_SERVICE,PRIVATE_LIMITED,BANGALORE,KARNATAKA,2025-06-25 00:00:00,7967511719,ACTIVE,2352.58,False,True,False,False,False,False
MCH2766,Kanda-Brahmbhatt,5311,DEPT_STORE,SOLE_PROPRIETOR,MADRAS,TAMIL_NADU,2025-06-18 00:00:00,5339281473,ACTIVE,1540.08,True,True,False,False,False,False
MCH9834,Pau Ltd,,RETAIL_OTHER,PRIVATE_LIMITED,JALANDAR,PUNJAB,,XXXX5411,ACTIVE,428.09,False,False,False,False,True,False
MCH5108,"Te11a, Naik and Rajag0pa1",7011,HOTELS,PRIVATE_LIMITED,NEW_DELHI,DELHI,2023-02-17 06:26:08,,ACTIVE,1054.85,True,False,False,False,False,False
MCH4526,"Mittal, Saha and Puri",5699,APPAREL,SOLE_PROPRIETOR,BLR,KARNATAKA,2025-06-19 00:00:00,,ACTIVE,893.38,True,False,False,False,False,False
MCH1664,Karan Ltd,4131,TRAVEL,PARTNERSHIP,CHENNAI,TAMIL_NADU,,XXXX0248,ACTIVE,,True,False,False,False,True,False
MCH4643,Sandhu-Kakar,4131,TRANSPRT,PRIVATE_LIMITED,BENGALURU,KARNATAKA,2024-03-30 00:00:00,,ACTIVE,551.11,True,False,False,False,False,False
MCH7248,Rajagopalan Group,7011,HOTELS,PARTNERSHIP,HYDERABAD,TELANGANA,2024-05-22 00:00:00,,ACTIVE,859.24,True,False,False,False,False,False
MCH2085,"Varma, Dua and Bhattacharyya",,BOOKS_STATIONERY,PARTNERSHIP,ASR,PUNJAB,2023-11-29 15:20:07,,ACTIVE,,False,False,True,False,False,False
MCH5001,Narayan LLC,5812,EATING_PLACE,PARTNERSHIP,POONA,MAHARASHTRA,2023-06-17 00:00:00,JVBH8016822587770,ACTIVE,1893.51,True,True,False,False,False,False
MCH9801,"Manda, Bansal and Devan",5812,RESTAURANT,PARTNERSHIP,PUNE,MAHARASHTRA,,XXXX9062,SUSPENDED,1106.68,True,False,False,False,True,False
MCH7622,Agrawal-Yogi,4131,TRANSPRT,PARTNERSHIP,AMRITSAR,PUNJAB,2025-10-19 00:00:00,,ACTIVE,,True,False,True,False,False,False
MCH2353,sood-vasa,5411,GROCERY_STORE,SOLE_PROPRIETOR,MUMBAI,MAHARASHTRA,2026-01-24 05:19:00,,ACTIVE,2728.11,True,False,False,False,False,False
MCH4989,din-bhatia,05912,CHEMIST,SOLE_PROPRIETOR,AMRITSAR,PUNJAB,2024-07-22 00:00:00,8027810029,ACTIVE,2169.45,False,True,False,False,False,False
MCH4006,"Guha, Bumb and Bora",,TRANSPORT,SOLE_PROPRIETOR,JAIPUR,RAJASTHAN,,KYVL1514303273723,ACTIVE,2379.0,False,True,False,False,True,False
MCH9289,Baria-Nagy,5999,MISC_RETAIL,SOLE_PROPRIETOR,CHENNAI,TAMIL_NADU,,,ACTIVE,620.71,True,False,False,False,False,False
MCH1041,Pat1a-S0m,,FASHION,PRIVATE_LIMITED,KOLKATA,WEST_BENGAL,2024-04-21 00:00:00,,ACTIVE,3701.53,False,False,False,False,False,False
MCH4914,BORA INC,,DEPARTMENT_STORE,SOLE_PROPRIETOR,JAIPUR,RAJASTHAN,,,ACTIVE,4227.85,False,False,False,False,True,False
MCH3211,"Mani, Hora and Hayer",5912,PHARMACY,PRIVATE_LIMITED,BENGALURU,KARNATAKA,2026-01-31 00:00:00,SYDI3812560844687,ACTIVE,3678.27,True,True,False,False,False,False
MCH9408,Arya-Vig,4131,TRANSPORT,INDIVIDUAL,BENGALURU,KARNATAKA,2023-12-24 00:00:00,6291585633,ACTIVE,,True,True,True,False,False,False
MCH2152,"Choudhry, Chauhan and Dayal",5942,STATIONERY,PRIVATE_LIMITED,POONA,MAHARASHTRA,2025-11-28 17:27:17,6428134605,ACTIVE,1507.67,True,True,False,False,False,False
MCH4534,BUMB-GANGULY,05699,CLOTHS,PARTNERSHIP,CHENNAI,TAMIL_NADU,2025-11-12 19:14:58,YNBM1819285405206,ACTIVE,1225.88,False,True,False,False,False,False
MCH6744,GREWAL INC,5999,MISCELLANEOUS,PRIVATE_LIMITED,HYD,TELANGANA,,,ACTIVE,1886.71,True,False,False,False,True,False
MCH8271,Konda-Bawa,5699,CLOTHS,SOLE_PROPRIETOR,MADRAS,TAMIL_NADU,2023-10-05 00:57:38,WSNV9244788716456,ACTIVE,1087.99,True,True,False,False,False,False
MCH9111,"Dhar, Thaker and Madan",5999,MISC_RETAIL,PRIVATE_LIMITED,CALCUTTA,WEST_BENGAL,,IKTX4120845617487,ACTIVE,1785.1,True,True,False,False,True,False
MCH3335,Choudhary Ltd,5699,APPAREL,PARTNERSHIP,LUCKNOW,UTTAR_PRADESH,,,ACTIVE,413.6,True,False,False,False,True,False
MCH4843,Dugar-Master,5912,MEDICAL,SOLE_PROPRIETOR,HYDERABAD,TELANGANA,2024-05-18 00:00:00,4521971795,ACTIVE,1023.41,True,True,False,False,False,False
MCH3920,SharmaLLC,UNKNOWN,BOOK_STORE,PRIVATE_LIMITED,LKO,UTTAR_PRADESH,2024-06-23 21:51:00,1753085069,SUSPENDED,1885.7,False,True,False,False,False,False
MCH4951,"natt, dyal and gill",5411,GROCERY_STORE,PRIVATE_LIMITED,POONA,MAHARASHTRA,,,ACTIVE,430.18,True,False,False,False,True,False
