user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,pan_valid,aadhaar_valid,monthly_income_invalid_flag,monthly_income_parse_failure_flag,date_of_birth_parse_failure_flag,signup_timestamp_parse_failure_flag,kyc_status_unmapped_flag,risk_segment_unmapped_flag,age_years,age_invalid_flag,is_kyc_rejected,is_kyc_pending,is_high_kyc_risk,is_high_income_profile
USR74865,girik nori,FVKGR8179Y,695024243920,1965-08-18 00:00:00,BOMBAY,MAHARASHTRA,14050.0,STUDENT,2024-09-28 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,61,False,False,False,False,False
USR42994,Bishakha Kunda,CKFFT8872Q,028042067164,,CALCUTTA,WEST_BENGAL,23047.0,SELF_EMPLOYED,,VERIFIED,LOW,True,True,False,False,True,True,False,False,,False,False,False,False,False
USR10955,Tara Lad,BYZFA1592H,898250630746,,PUNE,MAHARASHTRA,37896.0,BUSINESS_OWNER,2025-11-04 20:03:19,PENDING,LOW,True,True,False,False,True,False,False,False,,False,False,True,False,False
USR23134,Raagini Wagle,MPZSR4783Q,026122343067,,JALANDAR,PUNJAB,81815.0,STUDENT,,VERIFIED,UNKNOWN,True,True,False,False,True,True,False,False,,False,False,False,False,True
USR20923,Manthan Subramaniam,AADEB4733O,300991232590,1965-01-22 00:00:00,AMRITSAR,PUNJAB,,FREELANCER,,PENDING,LOW,True,True,True,False,False,False,False,False,61,False,False,True,False,
USR43452,nachiket kuruvilla,MBCWK1416M,008074175805,,PUNE,MAHARASHTRA,,UNEMPLOYED,,VERIFIED,MEDIUM,True,True,False,False,True,False,False,False,,False,False,False,False,
USR44912,Brijesh Bora,ECHJP3517H,133981770051,1993-06-29 00:00:00,DELHI,DELHI,16104.0,BUSINESS_OWNER,2025-08-25 00:00:00,VERIFIED,HIGH,True,True,False,False,False,False,False,False,33,False,False,False,True,False
USR13473,Arin Balan,QSNRT3827P,875198450922,,CALCUTTA,WEST_BENGAL,,SALARIED,2025-08-05 00:00:00,VERIFIED,MEDIUM,True,True,False,False,True,False,False,False,,False,False,False,False,
USR16025,Veer Zacharia,INHHB7715O,940283144209,1975-09-28 00:00:00,AMRITSAR,PUNJAB,19455.0,FREELANCER,2025-03-21 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,50,False,False,False,False,False
USR53118,BHAVINI KAKAR,RVJSM1334O,968842878851,1966-05-15 00:00:00,POONA,MAHARASHTRA,39.6,BUSINESS_OWNER,2024-05-11 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,60,False,False,False,False,False
USR86918,Udant Sridhar,SVVDP9771F,642408633510,1995-03-26 00:00:00,LDH,PUNJAB,22800.0,RETIRED,,VERIFIED,LOW,True,True,False,False,False,False,False,False,31,False,False,False,False,False
USR54890,Max Sankar,QAGAV1346K,042361409474,,CHENNAI,TAMIL_NADU,14325.0,UNEMPLOYED,,REJECTED,LOW,True,True,False,False,True,True,False,False,,False,True,False,False,False
USR93991,naksh bali,ITNRM1200Q,415316789752,1977-02-28 00:00:00,BLR,KARNATAKA,23286.0,FARMER,2026-02-08 10:30:36,VERIFIED,UNKNOWN,True,True,False,False,False,False,False,False,49,False,False,False,False,False
USR29471,XAVIER CHANA,SFNYT3263I,891058218897,1969-06-10 00:00:00,MADRAS,TAMIL_NADU,42400.0,UNEMPLOYED,2025-07-15 10:08:25,VERIFIED,LOW,True,True,False,False,False,False,False,False,57,False,False,False,False,False
USR21588,Ranveer Modi,NGX0S8269Y,972412860813,1984-09-25 00:29:47,JALANDHAR,PUNJAB,17828.0,STUDENT,2025-11-28 09:58:12,VERIFIED,MEDIUM,False,True,False,False,False,False,False,False,41,False,False,False,False,False
USR45837,Aadhya Lanka,UJLII6518S,288453498190,2002-04-09 18:17:07,POONA,MAHARASHTRA,,RETIRED,,VERIFIED,LOW,True,True,False,False,False,True,False,False,24,False,False,False,False,
USR86562,Hritik Mani,GVFBD3368O,965097134859,1996-03-21 00:00:00,MUMBAY,MAHARASHTRA,26779.0,UNEMPLOYED,2025-05-24 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,30,False,False,False,False,False
USR46125,Ekantika Venkataraman,ETCMA5581M,9462,1973-07-13 06:12:00,MUMBAY,MAHARASHTRA,28156.0,FREELANCER,,VERIFIED,LOW,True,False,False,False,False,True,False,False,53,False,False,False,False,False
USR36455,Bishakha Goyal,JNH0V5558R,363969434838,,LDH,PUNJAB,30993.0,UNEMPLOYED,2024-03-27 00:00:00,VERIFIED,LOW,False,True,False,False,False,False,False,False,,False,False,False,False,False
USR28590,ALEXANDER MANGAT,,787618086563,,JALANDAR,PUNJAB,32887.0,BUSINESS_OWNER,2025-07-21 00:00:00,VERIFIED,MEDIUM,False,True,False,False,False,False,False,False,,False,False,False,False,False
USR17208,Ekani Sengupta,BCEDK8549V,014085329834,1972-01-26 00:00:00,BLR,KARNATAKA,,BUSINESS_OWNER,2025-01-06 00:00:00,VERIFIED,MEDIUM,True,True,True,False,False,False,False,False,54,False,False,False,False,
USR29229,Jeremiah Goel,,3737,1968-01-29 13:38:50,JAIPUR,RAJASTHAN,51536.0,SALARIED,,VERIFIED,LOW,False,False,False,False,False,False,False,False,58,False,False,False,False,False
USR73654,ati chacko,XDFPC2273E,823613322639,,KOLKATA,WEST_BENGAL,38.6,GIG_WORKER,2025-06-16 08:49:00,PENDING,MEDIUM,True,True,False,False,True,False,False,False,,False,False,True,False,False
USR17276,Darpan Pingle,AFQPL2719V,0602,1965-09-21 00:00:00,BLR,KARNATAKA,30151.0,STUDENT,,PENDING,MEDIUM,True,False,False,False,False,True,False,False,60,False,False,True,False,False
USR13086,Lakshmi Chahal,TUQRF5745Y,229276373795,1993-10-19 01:43:00,LDH,PUNJAB,39460.0,BUSINESS_OWNER,2024-03-28 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,32,False,False,False,False,False
USR16883,Guneet Rajagopalan,,,1975-12-09 00:00:00,BENGALURU,KARNATAKA,25679.0,FARMER,2024-02-21 00:00:00,VERIFIED,LOW,False,False,False,False,False,False,False,False,50,False,False,False,False,False
USR90564,Ekansh Sarraf,XAKTB6549I,1369622489,,AMRITSAR,PUNJAB,37355.0,BUSINESS_OWNER,,VERIFIED,MEDIUM,True,False,False,False,True,True,False,False,,False,False,False,False,False
USR39289,Vedhika Kapoor,XVCNE8044M,404312891579,1971-09-16 00:00:00,POONA,MAHARASHTRA,52318.0,UNEMPLOYED,2024-11-28 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,54,False,False,False,False,False
USR82750,Vyanjana Deshmukh,MS0TQ3353P,392944794102,1980-11-28 00:00:00,LDH,PUNJAB,62726.0,SALARIED,,VERIFIED,LOW,False,True,False,False,False,False,False,False,45,False,False,False,False,False
USR64685,Guneet Swaminathan,KRKBD4489Q,770256379593,,HYDERABAD,TELANGANA,118975.0,FARMER,2025-12-20 05:31:01,VERIFIED,MEDIUM,True,True,False,False,True,False,False,False,,False,False,False,False,True
USR77112,Zarna Agrawal,XOZFB9321U,543293609960,1989-08-13 00:00:00,LKO,UTTAR_PRADESH,,GIG_WORKER,2024-03-27 12:45:19,VERIFIED,LOW,True,True,True,False,False,False,False,False,37,False,False,False,False,
USR14594,Ucchal Golla,ZSSPD4323K,199233488814,,HYDERABAD,TELANGANA,24376.0,UNEMPLOYED,2025-06-29 00:00:00,REJECTED,LOW,True,True,False,False,True,False,False,False,,False,True,False,False,False
USR28888,Qarin Deo,FOMXC3116A,702762576112,1972-08-16 00:00:00,KOLKATA,WEST_BENGAL,,SALARIED,2024-12-28 00:00:00,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,54,False,False,False,False,
USR71837,Jatin Gokhale,GIIJC5897A,486819375573,1966-11-14 15:00:00,CHENNAI,TAMIL_NADU,39809.0,SALARIED,2024-02-20 00:00:00,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,59,False,False,False,False,False
USR10615,Arunima Chakraborty,WMTWH0328O,245265687100,,HYD,TELANGANA,,BUSINESS_OWNER,2024-08-11 16:33:30,VERIFIED,HIGH,True,True,False,False,False,False,False,False,,False,False,False,True,
USR96674,Darika Varma,ZOQNR7880S,328365144118,,PUNE,MAHARASHTRA,9432.0,GIG_WORKER,2026-02-27 15:22:35,VERIFIED,LOW,True,True,False,False,True,False,False,False,,False,False,False,False,False
USR56844,BHAVYA KOHLI,GPMMU4638E,412505389582,,MUMBAI,MAHARASHTRA,29766.0,FREELANCER,,PENDING,LOW,True,True,False,False,False,True,False,False,,False,False,True,False,False
USR77317,Advika Singhal,IRIMV7862V,3341,1962-03-13 05:25:00,DELHI,DELHI,,SALARIED,2024-04-05 00:00:00,VERIFIED,LOW,True,False,False,False,False,False,False,False,64,False,False,False,False,
USR93274,Zarna Venkatesh,ZCTSZ1842M,034807203495,1967-01-15 01:32:00,CHENNAI,TAMIL_NADU,18596.0,GIG_WORKER,2025-08-14 01:32:53,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,59,False,False,False,False,False
USR92789,Oeshi Wason,WXUBJ6232N,,,MUMBAY,MAHARASHTRA,35214.0,FREELANCER,2024-04-06 00:00:00,VERIFIED,LOW,True,False,False,False,False,False,False,False,,False,False,False,False,False
USR73009,Falguni Venkatesh,CWYWR7977Y,549946467411,,CHENNAI,TAMIL_NADU,52350.0,SELF_EMPLOYED,2025-01-28 00:00:00,PENDING,MEDIUM,True,True,False,False,True,False,False,False,,False,False,True,False,False
USR87222,Zinal Dhar,VVNOR2701R,052995141703,1974-04-27 00:00:00,POONA,MAHARASHTRA,,SALARIED,2024-09-30 15:11:00,VERIFIED,LOW,True,True,False,True,False,False,False,False,52,False,False,False,False,
USR82168,Aradhana Vala,KVUGH9314,9265,1997-08-22 21:25:00,DILLI,DELHI,45457.0,FARMER,2026-02-26 00:00:00,PENDING,LOW,False,False,False,False,False,False,False,False,29,False,False,True,False,False
USR59480,Chanchal Chacko,CXKBL2691,7136184198,,LUDHIANA,PUNJAB,15423.0,RETIRED,2024-11-06 00:00:00,REJECTED,LOW,False,False,False,False,True,False,False,False,,False,True,False,False,False
USR12247,Vansha Kalla,LESOD8558O,134909806818,1988-12-13 00:37:09,PUNE,MAHARASHTRA,47887.0,UNEMPLOYED,2025-06-18 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,37,False,False,False,False,False
USR26061,warjas khanna,WKSKI1532T,795630912251,1999-09-15 04:40:16,LUDHIANA,PUNJAB,,FREELANCER,2025-05-03 01:01:37,PENDING,LOW,True,True,False,False,False,False,False,False,26,False,False,True,False,
USR40391,Hamsini Dara,JPXGT5646O,8134,1997-10-30 00:00:00,MUMBAY,MAHARASHTRA,9201.0,RETIRED,2024-10-04 02:15:48,VERIFIED,MEDIUM,True,False,False,False,False,False,False,False,28,False,False,False,False,False
USR15108,Anita Behl,RCOXM8701K,771595038214,1974-02-22 00:00:00,NEW_DELHI,DELHI,33602.0,RETIRED,2025-09-15 06:18:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,52,False,False,False,False,False
USR50483,Zehaan Luthra,APZPT2608Q,581163409246,,HYD,TELANGANA,,UNEMPLOYED,2025-07-13 15:46:36,VERIFIED,LOW,True,True,False,False,False,False,False,False,,False,False,False,False,
USR40997,RiaNadkarni,KJOEI6810G,567175758109,1986-03-14 00:00:00,LUCKNOW,UTTAR_PRADESH,58141.0,SELF_EMPLOYED,2024-09-26 00:00:00,PENDING,LOW,True,True,False,False,False,False,False,False,40,False,False,True,False,False
USR99893,Guneet Mukherjee,FTVLX2556J,045514456684,1992-02-25 00:00:00,LUCKNOW,UTTAR_PRADESH,24630.0,SALARIED,,VERIFIED,HIGH,True,True,False,False,False,True,False,False,34,False,False,False,True,False
USR97358,Maya Bhandari,NOQVP0237Y,340998647887,1990-03-08 00:21:20,AMRITSAR,PUNJAB,11087.0,RETIRED,,VERIFIED,LOW,True,True,False,False,False,False,False,False,36,False,False,False,False,False
USR49514,Osha Naik,ROHJC7256A,444616605510,1965-11-25 03:42:26,LUDHIANA,PUNJAB,13559.0,BUSINESS_OWNER,,VERIFIED,HIGH,True,True,False,False,False,True,False,False,60,False,False,False,True,False
USR69363,Vihaan Nayar,JIKOW2117U,378834200064,,CALCUTTA,WEST_BENGAL,,SELF_EMPLOYED,,VERIFIED,LOW,True,True,False,False,True,True,False,False,,False,False,False,False,
USR14342,Raksha Thaker,DXGXE3872U,923706159281,1967-05-15 00:00:00,AMRITSAR,PUNJAB,,UNEMPLOYED,2025-06-21 00:00:00,VERIFIED,LOW,True,True,False,True,False,False,False,False,59,False,False,False,False,
USR70684,Kalpit Lal,HIWYT1766H,447632984989,1983-04-18 00:00:00,JALANDAR,PUNJAB,23785.0,SALARIED,,PENDING,LOW,True,True,False,False,False,False,False,False,43,False,False,True,False,False
USR34026,Rohan Subramanian,JAZWV2940J,880639516004,1974-05-12 00:00:00,JALANDHAR,PUNJAB,53002.0,UNEMPLOYED,2024-02-19 12:41:00,PENDING,HIGH,True,True,False,False,False,False,False,False,52,False,False,True,True,False
USR99039,arya bose,BFXOD0011W,935896031346,,DELHI,DELHI,,STUDENT,2025-12-17 00:00:00,PENDING,MEDIUM,True,True,False,True,False,False,False,False,,False,False,True,False,
USR96203,Bachittar Kanda,ZQBII2827E,578932756971,2006-10-31 00:00:00,LUCKNOW,UTTAR_PRADESH,,SALARIED,2024-12-14 00:00:00,REJECTED,LOW,True,True,True,False,False,False,False,False,19,False,True,False,False,
USR31253,Baljiwan Ahluwalia,JDUUG2095P,501449264250,1997-07-18 14:38:00,LKO,UTTAR_PRADESH,17827.0,STUDENT,2024-04-18 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,29,False,False,False,False,False
USR94383,Ijaya Bali,DWINY3489U,346803444192,2004-09-24 21:15:36,BENGALURU,KARNATAKA,20273.0,UNEMPLOYED,2026-02-15 23:45:26,REJECTED,LOW,True,True,False,False,False,False,False,False,21,False,True,False,False,False
USR52661,Yuvraj Pall,UMVYS1329B,888827766610,,MUMBAI,MAHARASHTRA,47996.0,UNEMPLOYED,2025-11-11 01:41:25,REJECTED,LOW,True,True,False,False,True,False,False,False,,False,True,False,False,False
USR96886,OMKAAR GILL,VQEYN4906N,002626271037,1992-07-02 00:00:00,LUDHIANA,PUNJAB,,BUSINESS_OWNER,2025-02-15 09:29:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,34,False,False,False,False,
USR71222,Falak Date,RAPII5920,853361651949,,DILLI,DELHI,37592.0,FARMER,,VERIFIED,LOW,False,True,False,False,True,True,False,False,,False,False,False,False,False
USR31694,Abeer Bhandari,BMQXL7727X,570986109497,1973-08-22 00:00:00,BLR,KARNATAKA,30.1,FREELANCER,2025-03-14 00:00:00,REJECTED,LOW,True,True,False,False,False,False,False,False,53,False,True,False,False,False
USR78256,Rajeshri Soni,IIFCS8226,755705865169,1961-08-30 00:00:00,CHENNAI,TAMIL_NADU,43054.0,UNEMPLOYED,2025-02-21 00:00:00,VERIFIED,HIGH,False,True,False,False,False,False,False,False,65,False,False,False,True,False
USR46709,Lipika Jha,NUPKB4896,161486281580,1994-04-24 00:00:00,BENGALURU,KARNATAKA,34.3,UNEMPLOYED,2025-09-15 00:35:00,PENDING,UNKNOWN,False,True,False,False,False,False,False,False,32,False,False,True,False,False
USR85295,Dayamai Rao,SZFTN5434C,959872499811,,MUMBAI,MAHARASHTRA,17341.0,SELF_EMPLOYED,2025-09-18 05:43:48,VERIFIED,LOW,True,True,False,False,True,False,False,False,,False,False,False,False,False
USR95939,NATHAN HALDER,XJNZL1691Q,501412175428,,LUCKNOW,UTTAR_PRADESH,,UNEMPLOYED,2025-06-18 00:00:00,REJECTED,LOW,True,True,False,False,True,False,False,False,,False,True,False,False,
USR23574,Banjeet Lad,OAMUB1019E,397897937201,1967-06-20 00:00:00,BENGALURU,KARNATAKA,,BUSINESS_OWNER,,VERIFIED,HIGH,True,True,True,False,False,True,False,False,59,False,False,False,True,
USR14985,Edhitha Bhakta,UQDFB8720O,375896200799,1967-12-15 00:00:00,JAIPUR,RAJASTHAN,20112.0,SALARIED,,VERIFIED,LOW,True,True,False,False,False,False,False,False,58,False,False,False,False,False
USR50470,FORUM UPPAL,KHVTP3582I,,1961-06-15 00:00:00,JAIPUR,RAJASTHAN,30784.0,SELF_EMPLOYED,2025-07-17 00:00:00,VERIFIED,HIGH,True,False,False,False,False,False,False,False,65,False,False,False,True,False
USR50584,Harita Gara,PKORI8550G,,1972-10-07 10:48:27,JALANDHAR,PUNJAB,73434.0,GIG_WORKER,2024-03-29 00:00:00,PENDING,LOW,True,False,False,False,False,False,False,False,53,False,False,True,False,True
USR81635,Krishna Bumb,NAGIS9611O,573770083039,,NEW_DELHI,DELHI,5.5,UNEMPLOYED,2025-01-26 11:47:18,VERIFIED,LOW,True,True,False,False,False,False,False,False,,False,False,False,False,False
USR91904,Ishaan Chanda,WHTCR2526O,339130302523,,LUCKNOW,UTTAR_PRADESH,36758.0,STUDENT,2024-07-21 15:14:00,PENDING,LOW,True,True,False,False,True,False,False,False,,False,False,True,False,False
USR96074,Timothy Sodhi,,9836574793,1985-12-23 00:00:00,DILLI,DELHI,34710.0,SALARIED,2025-04-22 00:00:00,VERIFIED,MEDIUM,False,False,False,False,False,False,False,False,40,False,False,False,False,False
USR83352,Ansh Bal,SKUKL0739L,608090913874,,LUDHIANA,PUNJAB,,STUDENT,2024-11-08 00:00:00,VERIFIED,MEDIUM,True,True,True,False,True,False,False,False,,False,False,False,False,
USR16622,Vaishnavi Shankar,ACBBU3348E,,1964-02-08 00:00:00,LKO,UTTAR_PRADESH,,SALARIED,2026-01-31 12:42:00,PENDING,LOW,True,False,False,True,False,False,False,False,62,False,False,True,False,
USR43373,Ikshita Bumb,EOFCC3392S,300501073459,1970-07-19 00:00:00,MUMBAY,MAHARASHTRA,17880.0,FARMER,2024-05-28 09:14:00,REJECTED,MEDIUM,True,True,False,False,False,False,False,False,56,False,True,False,False,False
USR23334,oscar master,NAMVD4263A,167884810663,1984-01-16 00:40:52,PUNE,MAHARASHTRA,16014.0,SALARIED,,VERIFIED,UNKNOWN,True,True,False,False,False,True,False,False,42,False,False,False,False,False
USR31991,watika mutti,QFTCI0996B,722932010095,2003-01-10 08:14:43,JALANDHAR,PUNJAB,28758.0,FARMER,2025-03-17 12:31:01,VERIFIED,LOW,True,True,False,False,False,False,False,False,23,False,False,False,False,False
USR46411,Vasudha Kumar,UWFOR3599I,369249301199,1980-01-16 00:00:00,LUDHIANA,PUNJAB,13263.0,FREELANCER,2026-02-24 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,46,False,False,False,False,False
USR41710,Abha Dasgupta,JITEB4412W,533557987589,,KOLKATA,WEST_BENGAL,17.1,UNEMPLOYED,2024-06-27 18:15:31,VERIFIED,MEDIUM,True,True,False,False,True,False,False,False,,False,False,False,False,False
USR76314,AYAAN BHAT,XDWFZ0296A,042327503373,1995-11-15 00:00:00,LUDHIANA,PUNJAB,51136.0,UNEMPLOYED,2025-01-29 00:00:00,PENDING,LOW,True,True,False,False,False,False,False,False,30,False,False,True,False,False
USR24568,Yatin Bedi,VRDXW0919V,7366,2004-03-02 06:34:44,POONA,MAHARASHTRA,31.3,FARMER,2024-05-15 11:30:20,VERIFIED,MEDIUM,True,False,False,False,False,False,False,False,22,False,False,False,False,False
USR72110,Daksha Ghosh,UMYED9517L,610657788450,1992-01-13 14:41:11,PUNE,MAHARASHTRA,22716.0,UNEMPLOYED,2026-02-02 15:55:17,PENDING,MEDIUM,True,True,False,False,False,False,False,False,34,False,False,True,False,False
USR40697,Rajeshri Sengupta,,351717675195,1980-02-09 00:00:00,CALCUTTA,WEST_BENGAL,28994.0,GIG_WORKER,2024-03-20 23:50:22,VERIFIED,LOW,False,True,False,False,False,False,False,False,46,False,False,False,False,False
USR59138,Naksh Khurana,HANXA0609O,,1976-03-07 00:00:00,BLR,KARNATAKA,28.2,UNEMPLOYED,2024-10-04 06:56:47,VERIFIED,LOW,True,False,False,False,False,False,False,False,50,False,False,False,False,False
USR37231,MUGDHA MITAL,SHCRV1263X,601156027113,1963-10-02 00:00:00,CHENNAI,TAMIL_NADU,19725.0,GIG_WORKER,2024-08-12 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,62,False,False,False,False,False
USR89944,george tailor,URVXR6475,993874118649,1977-11-08 00:00:00,PUNE,MAHARASHTRA,8992.0,STUDENT,2024-03-29 00:00:00,VERIFIED,LOW,False,True,False,False,False,False,False,False,48,False,False,False,False,False
USR30218,SAUMYA TAK,XQFMJ3909Z,0865492976654,2000-02-16 00:00:00,PUNE,MAHARASHTRA,25824.0,FARMER,2024-11-12 11:04:32,VERIFIED,MEDIUM,True,False,False,False,False,False,False,False,26,False,False,False,False,False
USR34945,Jacob Nagi,HDNVN6353W,697635817986,1980-06-19 02:24:00,KOLKATA,WEST_BENGAL,,GIG_WORKER,2024-03-28 00:00:00,VERIFIED,LOW,True,True,True,False,False,False,False,False,46,False,False,False,False,
USR37376,HARSHIL KAUR,HEOGC5671M,239422812997,,LUCKNOW,UTTAR_PRADESH,,BUSINESS_OWNER,2025-08-11 00:00:00,VERIFIED,HIGH,True,True,False,False,True,False,False,False,,False,False,False,True,
USR71917,Praneel Kari,TLMPF4768N,377376582217,1981-08-20 00:02:00,BENGALURU,KARNATAKA,33479.0,BUSINESS_OWNER,2026-01-25 11:24:18,VERIFIED,LOW,True,True,False,False,False,False,False,False,45,False,False,False,False,False
USR75475,Paha1 Jaggi,KAMUO4062X,277414183766,1990-06-20 00:00:00,MADRAS,TAMIL_NADU,,STUDENT,2025-12-27 00:00:00,VERIFIED,MEDIUM,True,True,False,True,False,False,False,False,36,False,False,False,False,
USR31950,Varsha Nanda,SJXGS8884C,,1991-02-28 00:34:13,ASR,PUNJAB,20756.0,FARMER,2025-05-26 00:00:00,VERIFIED,LOW,True,False,False,False,False,False,False,False,35,False,False,False,False,False
USR26775,Aarna Bains,DOWUA2945U,785383423068,,JALANDHAR,PUNJAB,34112.0,SELF_EMPLOYED,,PENDING,LOW,True,True,False,False,True,True,False,False,,False,False,True,False,False
USR87532,gautami sha,ABIQY5298N,498437532630,,KOLKATA,WEST_BENGAL,31231.0,FARMER,,VERIFIED,UNKNOWN,True,True,False,False,True,True,False,False,,False,False,False,False,False
USR60758,DominicZachariah,MNWUJ8863A,9677288671891,1973-10-23 01:48:00,JPR,RAJASTHAN,46.6,UNEMPLOYED,,VERIFIED,LOW,True,False,False,False,False,False,False,False,52,False,False,False,False,False
USR52979,Kalpit Bahl,CVJVM7557W,075587768924,1962-06-03 00:00:00,DELHI,DELHI,27605.0,FARMER,2025-02-26 00:00:00,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,64,False,False,False,False,False
USR11636,Bahadurjit Samra,IZFTK0170,6135063010,1978-04-29 00:00:00,CHENNAI,TAMIL_NADU,31190.0,SALARIED,2026-01-31 15:03:00,VERIFIED,HIGH,False,False,False,False,False,False,False,False,48,False,False,False,True,False
USR37669,Viraj Badami,MGWLV0266Q,160454376747,1991-08-15 00:00:00,JALANDAR,PUNJAB,82866.0,FARMER,,VERIFIED,LOW,True,True,False,False,False,True,False,False,35,False,False,False,False,True
USR41707,Shravya Desai,HJKRG8893C,338964226344,1965-04-19 17:45:00,DELHI,DELHI,27.4,UNEMPLOYED,2026-03-23 04:38:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,61,False,False,False,False,False
USR42396,Dalaja Bhat,PVUOX4181S,419124937071,1985-12-28 10:03:03,LDH,PUNJAB,,SELF_EMPLOYED,2025-06-14 00:00:00,VERIFIED,LOW,True,True,False,True,False,False,False,False,40,False,False,False,False,
USR28505,Xiti Dhillon,DTHSW1965I,671970768998,,ASR,PUNJAB,9154.0,SELF_EMPLOYED,2024-05-09 00:00:00,VERIFIED,HIGH,True,True,False,False,True,False,False,False,,False,False,False,True,False
USR13379,Bina Bath,MILMQ4810H,481240892351,1975-03-22 00:00:00,BENGALURU,KARNATAKA,35822.0,GIG_WORKER,2025-06-17 00:00:00,REJECTED,LOW,True,True,False,False,False,False,False,False,51,False,True,False,False,False
USR86341,Charan Lad,NMGRP44690,417124551616,,CHENNAI,TAMIL_NADU,23892.0,FARMER,2024-07-27 00:00:00,REJECTED,LOW,False,True,False,False,True,False,False,False,,False,True,False,False,False
USR92066,Darika Sengupta,NSCVX3822,4865345394,1993-04-14 22:24:38,BENGALURU,KARNATAKA,,UNEMPLOYED,2024-10-27 00:00:00,REJECTED,LOW,False,False,False,False,False,False,False,False,33,False,True,False,False,
USR37462,Ucchal Sridhar,IXFYL1688D,594973782400,2003-12-31 00:00:00,MUMBAY,MAHARASHTRA,37596.0,SELF_EMPLOYED,,VERIFIED,LOW,True,True,False,False,False,True,False,False,22,False,False,False,False,False
USR24558,Amaira Yogi,UBXNJ2167W,559435816453,,DELHI,DELHI,9131.0,FREELANCER,2024-09-21 00:00:00,REJECTED,LOW,True,True,False,False,True,False,False,False,,False,True,False,False,False
USR78141,William Kalita,XCPLZ7343X,757887752207,1984-08-16 20:32:00,HYD,TELANGANA,29783.0,BUSINESS_OWNER,,VERIFIED,UNKNOWN,True,True,False,False,False,False,False,False,42,False,False,False,False,False
USR83276,Owen Badal,TUJWS3153R,,1977-05-01 00:00:00,ASR,PUNJAB,,SALARIED,2025-06-19 00:00:00,VERIFIED,MEDIUM,True,False,False,False,False,False,False,False,49,False,False,False,False,
USR21008,AARNA PAREKH,TPSQP3229T,107092013388,,JALANDHAR,PUNJAB,,FARMER,2024-12-31 00:00:00,VERIFIED,LOW,True,True,False,False,True,False,False,False,,False,False,False,False,
USR20884,ManthanBalasubramanian,ZOJZX8438V,386859514366,1960-01-01 09:04:52,LUCKNOW,UTTAR_PRADESH,27.0,STUDENT,2025-10-06 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,66,False,False,False,False,False
USR84695,Bachittar Randhawa,SQDAN3842L,751849485398,1966-04-23 00:00:00,BANGALORE,KARNATAKA,,UNEMPLOYED,,VERIFIED,LOW,True,True,False,False,False,True,False,False,60,False,False,False,False,
USR65445,Chakradev Pillai,GAMCH4236M,217202816195,1981-05-29 00:00:00,JAIPUR,RAJASTHAN,44317.0,FARMER,2024-02-23 17:58:15,VERIFIED,LOW,True,True,False,False,False,False,False,False,45,False,False,False,False,False
USR16257,Oscar Dugar,LTIMD8685Z,024126108287,2007-08-28 00:00:00,BENGALURU,KARNATAKA,39432.0,GIG_WORKER,2025-05-24 00:00:00,VERIFIED,UNKNOWN,True,True,False,False,False,False,False,False,19,False,False,False,False,False
USR47357,Samesh Agarwal,UCQXP3747B,206050654370,1966-09-30 16:15:06,JALANDHAR,PUNJAB,49559.0,SELF_EMPLOYED,2026-03-13 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,59,False,False,False,False,False
USR81288,INDALI SURESH,PHHYC4968Q,602459498382,1999-06-13 00:00:00,LUCKNOW,UTTAR_PRADESH,,FREELANCER,2025-02-28 08:59:07,VERIFIED,LOW,True,True,False,False,False,False,False,False,27,False,False,False,False,
USR24215,Ekiya Grewal,,331925567393,1961-12-31 00:00:00,LUDHIANA,PUNJAB,,BUSINESS_OWNER,2025-05-08 00:00:00,VERIFIED,LOW,False,True,False,False,False,False,False,False,64,False,False,False,False,
USR69767,Yatin Nadkarni,YOAOG6809,5402037742015,,DELHI,DELHI,,GIG_WORKER,2024-12-25 11:29:00,VERIFIED,LOW,False,False,False,False,True,False,False,False,,False,False,False,False,
USR66846,PraneelNagar,,667662964378,,KOLKATA,WEST_BENGAL,28437.0,FARMER,,PENDING,HIGH,False,True,False,False,False,True,False,False,,False,False,True,True,False
